location_id,weather_id,time_id,vehicle_count,avg_speed,accident,congestion,traffic_level
1,2,6,80,10.39,0,1,Medium
4,2,21,109,12.92,0,1,High
2,1,13,55,31.47,0,0,Medium
4,1,10,52,46.42,0,0,Medium
1,1,10,60,50.03,0,0,Medium
3,1,18,57,35.97,0,0,Medium
3,2,13,55,32.36,0,0,Medium
2,3,9,94,35.22,0,1,High
2,1,20,78,30.79,0,0,Medium
3,1,9,109,26.37,0,1,High
4,2,11,12,43.97,0,0,Low
4,3,22,31,45.36,1,1,Low
4,3,9,74,39.29,0,0,Medium
3,2,17,38,77.44,0,0,Low
2,2,2,45,45.03,0,0,Medium
4,1,5,21,40.78,0,0,Low
2,1,21,83,19.62,1,1,High
2,3,11,33,44.78,0,0,Low
1,3,10,29,75.84,0,0,Low
1,3,15,12,70.21,0,0,Low
3,3,23,51,77.8,0,0,Medium
1,1,13,36,37.47,0,0,Low
4,2,12,95,34.14,0,1,High
2,3,5,43,70.83,0,0,Medium
1,3,16,19,79.51,0,0,Low
3,3,4,31,49.64,0,0,Low
2,2,25,117,35.64,0,1,High
1,2,22,39,65.84,0,0,Low
3,3,22,32,44.84,0,0,Low
2,1,21,84,17.25,0,1,High
1,1,9,90,23.64,0,1,High
2,3,12,119,39.8,0,1,High
4,2,13,46,38.73,0,0,Medium
3,3,10,44,51.22,0,0,Medium
3,2,1,21,61.03,0,0,Low
4,2,3,20,51.56,0,0,Low
1,3,25,64,24.55,0,0,Medium
1,3,24,74,37.67,0,0,Medium
3,3,16,36,72.53,0,0,Low
1,1,21,103,11.55,0,1,High
3,1,22,34,64.27,0,0,Low
3,1,2,59,71.99,0,0,Medium
4,2,3,34,63.99,0,0,Low
4,2,9,81,29.27,0,1,High
2,1,1,41,44.19,0,0,Medium
4,1,19,48,60.41,0,0,Medium
3,3,20,117,33.21,0,1,High
4,1,21,91,25.58,0,1,High
3,2,20,73,24.61,1,1,Medium
2,3,19,57,48.49,0,0,Medium
4,3,21,78,15.36,0,1,Medium
3,2,17,22,76.88,0,0,Low
3,3,20,84,19.94,0,1,High
2,3,17,32,40.32,0,0,Low
3,1,5,13,47.47,0,0,Low
1,1,6,85,29.86,0,1,High
3,3,22,33,66.54,0,0,Low
4,1,21,103,33.92,0,1,High
3,2,23,56,46.73,0,0,Medium
2,1,4,44,77.86,0,0,Medium
1,2,16,24,60.46,0,0,Low
4,3,11,20,52.39,0,0,Low
4,3,12,84,28.54,0,1,High
1,3,15,38,74.86,0,0,Low
3,3,2,14,47.69,0,0,Low
2,1,6,81,18.9,0,1,High
3,1,25,81,24.57,0,1,High
1,2,16,14,74.6,0,0,Low
2,2,24,102,10.73,0,1,High
4,3,21,97,11.99,0,1,High
2,2,17,45,42.3,0,0,Medium
3,3,20,97,10.84,0,1,High
2,2,23,47,44.88,0,0,Medium
1,3,10,27,51.23,0,0,Low
3,2,8,74,31.19,0,0,Medium
4,2,4,19,65.28,0,0,Low
2,2,19,53,47.74,0,0,Medium
3,2,24,90,31.01,0,1,High
1,3,19,54,50.43,0,0,Medium
4,3,24,70,28.25,0,0,Medium
3,2,8,85,22.07,0,1,High
2,2,11,52,45.19,0,0,Medium
3,1,7,42,48.23,0,0,Medium
1,3,2,59,37.18,1,1,Medium
1,1,16,27,35.58,0,0,Low
4,2,23,41,58.57,0,0,Medium
4,2,21,107,36.82,0,1,High
4,1,2,28,36.68,0,0,Low
4,2,5,36,74.79,0,0,Low
4,1,7,51,72.37,0,0,Medium
4,2,19,14,53.68,0,0,Low
1,3,22,16,58.05,0,0,Low
1,3,1,40,60.51,0,0,Low
3,1,4,29,79.49,0,0,Low
3,1,24,106,39.1,0,1,High
2,3,16,13,73.51,0,0,Low
4,1,15,41,48.14,0,0,Medium
3,1,5,59,79.31,0,0,Medium
1,1,15,32,57.49,0,0,Low
1,1,5,58,72.88,0,0,Medium
3,3,2,11,75.92,0,0,Low
3,1,22,29,46.3,0,0,Low
3,1,23,24,33.76,0,0,Low
2,3,2,24,30.25,0,0,Low
4,1,12,63,27.63,0,0,Medium
1,2,6,64,32.26,0,0,Medium
2,3,3,11,37.1,0,0,Low
4,1,23,45,30.04,0,0,Medium
4,2,15,19,57.71,0,0,Low
2,2,25,75,22.18,0,0,Medium
3,3,19,32,41.65,0,0,Low
4,1,11,34,70.98,0,0,Low
4,3,4,10,63.04,0,0,Low
1,1,22,20,73.61,0,0,Low
1,1,9,86,33.8,0,1,High
1,2,14,68,23.37,0,0,Medium
1,3,11,51,69.5,0,0,Medium
1,2,3,59,63.32,0,0,Medium
3,1,3,26,65.58,0,0,Low
2,2,10,47,66.86,0,0,Medium
2,3,13,55,69.56,0,0,Medium
2,1,9,81,35.46,0,1,High
3,2,7,46,78.99,0,0,Medium
2,3,23,41,61.64,0,0,Medium
1,3,20,72,28.64,0,0,Medium
4,3,3,40,49.32,0,0,Low
3,1,10,22,44.17,0,0,Low
2,2,5,42,68.26,0,0,Medium
3,3,10,39,45.1,0,0,Low
2,1,5,45,70.67,0,0,Medium
1,1,15,46,34.09,0,0,Medium
2,1,22,25,33.47,0,0,Low
2,2,13,47,59.13,0,0,Medium
2,3,1,54,73.74,0,0,Medium
3,2,13,57,47.25,0,0,Medium
2,3,12,75,28.64,0,0,Medium
1,3,12,91,30.07,0,1,High
3,1,7,19,79.72,0,0,Low
2,1,15,32,65.71,0,0,Low
2,1,3,33,60.78,0,0,Low
2,1,8,82,27.86,0,1,High
2,1,16,58,75.25,0,0,Medium
2,2,11,18,78.39,0,0,Low
3,2,11,11,76.14,0,0,Low
2,3,5,58,49.7,0,0,Medium
4,1,23,59,78.0,0,0,Medium
2,1,23,17,68.9,0,0,Low
3,1,19,12,77.9,0,0,Low
4,3,22,25,60.75,0,0,Low
3,3,19,26,51.47,0,0,Low
1,3,18,28,41.5,0,0,Low
1,3,1,28,55.5,1,1,Low
3,2,21,65,19.47,0,1,Medium
4,1,15,52,55.02,0,0,Medium
4,1,3,28,62.08,0,0,Low
2,1,23,12,75.53,1,1,Low
3,2,19,24,34.13,0,0,Low
4,2,23,46,66.59,0,0,Medium
4,1,2,21,66.82,0,0,Low
4,1,18,16,75.23,0,0,Low
1,1,22,26,31.88,0,0,Low
3,3,3,37,58.66,0,0,Low
3,1,17,29,72.88,0,0,Low
4,1,17,22,60.0,0,0,Low
3,2,7,51,69.07,0,0,Medium
2,1,2,39,59.55,0,0,Low
2,1,11,48,51.48,0,0,Medium
3,2,13,24,36.11,0,0,Low
1,3,8,99,33.61,0,1,High
4,1,7,57,51.84,0,0,Medium
4,3,25,85,39.02,0,1,High
3,2,9,115,36.43,0,1,High
4,1,17,17,40.11,0,0,Low
4,1,14,98,25.45,0,1,High
4,1,2,44,57.11,1,1,Medium
4,2,18,24,38.68,0,0,Low
1,1,4,48,62.26,0,0,Medium
3,2,16,53,35.31,1,1,Medium
3,1,25,89,36.85,0,1,High
1,3,4,40,73.93,0,0,Low
4,3,4,11,38.43,0,0,Low
4,2,9,111,30.5,0,1,High
2,1,10,27,65.54,0,0,Low
2,1,1,59,61.97,0,0,Medium
3,1,20,76,15.67,0,1,Medium
4,1,2,20,30.64,0,0,Low
2,1,14,105,10.39,0,1,High
2,1,14,118,31.48,0,1,High
2,2,22,29,34.4,0,0,Low
3,2,7,45,46.31,0,0,Medium
1,1,9,90,27.09,0,1,High
1,1,6,85,21.2,0,1,High
1,1,17,60,71.31,0,0,Medium
1,3,4,23,64.82,0,0,Low
4,3,6,85,19.47,0,1,High
2,3,9,61,36.77,0,0,Medium
3,1,9,61,15.35,0,1,Medium
2,3,4,53,70.73,0,0,Medium
2,3,19,49,61.8,0,0,Medium
3,1,14,90,30.46,0,1,High
4,1,19,57,41.57,0,0,Medium
2,3,24,73,22.29,0,0,Medium
2,2,11,37,46.36,0,0,Low
3,1,22,41,45.74,0,0,Medium
4,1,20,65,21.34,0,0,Medium
4,2,13,12,75.48,0,0,Low
2,2,4,24,41.09,0,0,Low
2,3,12,113,27.4,0,1,High
1,2,18,16,36.44,1,1,Low
3,2,15,48,70.29,0,0,Medium
3,3,7,40,51.01,0,0,Low
4,1,24,118,33.04,0,1,High
4,3,20,93,32.39,0,1,High
4,1,18,45,33.54,0,0,Medium
3,3,22,30,66.73,0,0,Low
4,3,4,47,52.23,0,0,Medium
2,2,1,23,75.52,0,0,Low
4,3,20,112,38.26,0,1,High
1,1,6,88,25.73,0,1,High
2,2,11,57,49.34,0,0,Medium
3,3,23,38,73.27,0,0,Low
1,2,18,43,37.22,0,0,Medium
3,3,13,46,41.9,0,0,Medium
1,1,3,54,46.21,0,0,Medium
1,2,25,74,25.47,0,0,Medium
2,3,1,57,48.09,0,0,Medium
4,3,11,50,63.33,0,0,Medium
3,1,13,51,35.95,0,0,Medium
3,1,9,99,20.64,0,1,High
4,2,7,30,48.76,0,0,Low
3,3,1,25,65.24,0,0,Low
1,2,3,19,61.4,0,0,Low
1,1,17,47,76.09,0,0,Medium
1,1,9,98,29.02,0,1,High
2,1,14,119,12.2,0,1,High
2,2,18,19,62.41,0,0,Low
3,2,14,99,37.85,0,1,High
4,3,2,56,74.35,0,0,Medium
4,3,22,26,62.64,1,1,Low
1,1,4,10,46.23,0,0,Low
4,1,18,11,72.73,0,0,Low
3,3,12,90,11.67,0,1,High
3,3,11,19,48.42,0,0,Low
3,1,7,53,60.59,0,0,Medium
1,3,14,110,36.78,0,1,High
3,2,3,23,42.47,0,0,Low
4,3,17,48,65.37,0,0,Medium
4,2,7,45,77.6,0,0,Medium
1,3,25,89,25.7,0,1,High
3,1,1,49,36.9,0,0,Medium
1,2,1,34,52.96,0,0,Low
3,2,15,12,54.58,0,0,Low
2,2,24,115,10.82,0,1,High
4,2,13,44,72.52,0,0,Medium
2,2,7,19,60.63,0,0,Low
2,1,19,37,51.54,0,0,Low
1,1,22,14,73.47,0,0,Low
4,3,11,13,35.98,0,0,Low
2,1,1,53,75.06,0,0,Medium
4,1,20,96,11.79,0,1,High
1,3,2,37,32.91,0,0,Low
2,2,20,116,16.55,0,1,High
1,3,24,96,12.26,0,1,High
2,1,19,20,36.73,0,0,Low
3,1,24,107,32.77,0,1,High
4,2,13,35,71.84,0,0,Low
4,3,4,13,70.17,0,0,Low
3,3,10,13,62.1,0,0,Low
1,3,6,120,33.61,0,1,High
4,1,2,12,42.91,0,0,Low
1,2,24,82,36.85,0,1,High
1,2,2,14,70.95,0,0,Low
3,1,9,88,34.61,0,1,High
3,3,18,24,67.08,0,0,Low
4,3,12,118,13.7,0,1,High
3,3,2,25,47.65,1,1,Low
4,3,10,60,68.87,0,0,Medium
2,2,22,48,45.61,0,0,Medium
4,3,12,80,37.38,0,0,Medium
3,1,22,23,53.2,0,0,Low
2,3,21,74,30.33,0,0,Medium
4,3,20,111,36.71,0,1,High
4,1,16,59,70.43,0,0,Medium
4,3,9,113,37.1,0,1,High
2,3,4,29,39.97,1,1,Low
1,1,22,11,69.79,0,0,Low
1,2,2,60,31.45,0,0,Medium
3,2,8,74,30.66,0,0,Medium
3,3,10,25,72.07,0,0,Low
2,2,20,71,11.55,0,1,Medium
2,1,1,55,79.29,0,0,Medium
2,3,16,44,44.01,0,0,Medium
4,3,18,38,61.88,0,0,Low
4,1,20,99,36.66,0,1,High
1,1,24,105,20.9,0,1,High
4,3,3,49,67.8,0,0,Medium
1,3,15,53,35.74,0,0,Medium
2,2,11,20,74.91,0,0,Low
1,1,2,34,72.31,0,0,Low
4,3,8,95,39.0,0,1,High
1,2,10,55,51.35,0,0,Medium
1,2,2,36,46.43,0,0,Low
2,3,8,77,17.2,0,1,Medium
1,2,3,25,52.13,0,0,Low
1,1,25,96,15.9,0,1,High
4,2,14,71,35.73,0,0,Medium
1,1,17,18,37.67,0,0,Low
3,3,21,64,20.08,0,0,Medium
1,2,20,93,37.59,0,1,High
4,1,22,18,60.03,0,0,Low
1,1,6,110,29.7,1,1,High
4,2,21,98,15.29,0,1,High
2,3,21,95,39.8,0,1,High
1,3,16,38,47.53,0,0,Low
2,2,23,24,76.31,0,0,Low
1,1,9,98,23.58,0,1,High
1,2,17,32,73.08,1,1,Low
3,2,18,32,32.75,0,0,Low
1,1,2,26,70.31,0,0,Low
2,3,11,26,49.06,0,0,Low
4,3,24,98,16.33,0,1,High
2,3,1,29,63.66,0,0,Low
1,3,18,33,67.76,0,0,Low
4,2,2,56,41.5,0,0,Medium
2,3,19,13,32.96,0,0,Low
2,3,24,86,16.28,0,1,High
3,2,9,94,18.85,0,1,High
2,3,24,68,34.06,0,0,Medium
1,1,15,58,58.37,0,0,Medium
4,3,14,77,31.8,0,0,Medium
3,3,4,28,79.31,0,0,Low
2,1,25,119,32.73,0,1,High
3,1,6,115,39.36,0,1,High
4,3,6,110,34.53,0,1,High
1,1,13,45,63.93,0,0,Medium
4,3,9,107,29.23,0,1,High
2,2,1,24,36.03,0,0,Low
4,2,13,21,51.71,0,0,Low
3,1,23,58,67.54,0,0,Medium
3,1,15,49,38.93,0,0,Medium
2,2,23,23,52.75,0,0,Low
1,2,24,107,13.09,0,1,High
1,3,1,54,67.75,0,0,Medium
1,2,19,33,76.08,0,0,Low
2,3,17,46,44.03,0,0,Medium
3,2,11,12,30.03,0,0,Low
1,3,10,28,79.15,1,1,Low
2,1,8,105,21.65,0,1,High
3,1,21,103,18.36,0,1,High
2,2,11,59,74.65,0,0,Medium
1,1,4,38,63.38,0,0,Low
2,3,2,13,49.24,0,0,Low
2,1,22,52,51.7,0,0,Medium
2,2,18,10,38.65,0,0,Low
4,1,9,69,26.4,0,0,Medium
1,1,13,10,70.65,0,0,Low
1,1,3,18,48.13,0,0,Low
1,3,22,59,62.04,0,0,Medium
4,3,4,52,75.97,0,0,Medium
2,2,24,63,23.65,0,0,Medium
3,3,23,10,48.99,0,0,Low
3,3,23,41,48.53,0,0,Medium
1,2,1,45,43.49,0,0,Medium
3,3,22,18,59.22,1,1,Low
1,3,22,28,63.53,0,0,Low
3,1,23,24,75.92,0,0,Low
3,2,4,44,48.65,0,0,Medium
2,3,11,24,63.26,0,0,Low
1,3,4,23,70.54,0,0,Low
1,3,11,16,32.38,0,0,Low
1,3,13,46,55.85,0,0,Medium
4,2,4,54,75.72,0,0,Medium
1,2,1,54,64.7,0,0,Medium
1,2,1,47,78.89,0,0,Medium
1,1,18,12,48.7,0,0,Low
1,3,9,99,24.36,0,1,High
4,2,13,38,59.13,0,0,Low
1,3,23,30,43.98,0,0,Low
4,1,23,40,70.49,0,0,Low
3,2,24,73,24.56,0,0,Medium
4,1,19,32,39.31,0,0,Low
4,1,18,49,60.6,0,0,Medium
4,1,5,55,55.46,0,0,Medium
2,1,4,32,69.76,1,1,Low
4,2,12,105,31.74,0,1,High
4,1,8,93,16.02,0,1,High
4,1,1,23,67.56,0,0,Low
3,3,22,58,33.75,0,0,Medium
1,1,7,32,40.61,0,0,Low
3,3,19,41,58.15,0,0,Medium
2,2,21,66,22.08,0,0,Medium
3,1,8,101,35.62,0,1,High
1,1,15,45,41.38,0,0,Medium
3,2,25,63,26.76,0,0,Medium
2,3,11,42,77.55,0,0,Medium
2,1,4,57,55.06,0,0,Medium
4,1,9,79,26.07,0,0,Medium
3,1,3,26,67.02,0,0,Low
3,2,23,43,75.39,0,0,Medium
3,1,1,44,44.96,0,0,Medium
1,2,17,13,59.52,0,0,Low
1,2,3,49,46.26,0,0,Medium
4,3,15,59,38.28,0,0,Medium
2,1,24,104,10.12,0,1,High
1,3,19,41,47.69,0,0,Medium
1,2,20,98,28.33,0,1,High
4,1,13,31,55.63,0,0,Low
2,3,12,97,10.3,0,1,High
2,3,12,97,22.73,0,1,High
2,2,5,25,54.32,0,0,Low
1,1,24,109,29.69,0,1,High
3,3,7,54,66.26,0,0,Medium
2,2,7,21,64.74,0,0,Low
3,3,3,38,30.12,0,0,Low
4,2,12,104,38.99,0,1,High
2,2,23,44,43.37,0,0,Medium
4,2,11,17,56.25,0,0,Low
2,3,7,42,36.61,0,0,Medium
3,3,4,55,32.87,0,0,Medium
3,1,14,93,23.56,0,1,High
1,3,14,67,13.5,0,1,Medium
4,1,19,25,57.52,0,0,Low
3,2,15,13,59.86,0,0,Low
2,2,7,38,53.37,0,0,Low
3,3,20,67,20.8,0,0,Medium
2,3,25,79,18.25,0,1,Medium
4,3,21,86,17.79,1,1,High
2,2,11,29,43.36,0,0,Low
3,3,3,37,73.74,0,0,Low
2,3,2,55,34.39,1,1,Medium
3,1,17,50,54.78,0,0,Medium
4,1,15,46,42.66,0,0,Medium
2,1,2,15,44.17,0,0,Low
2,2,16,52,46.5,0,0,Medium
3,2,16,13,41.17,0,0,Low
4,2,1,27,43.54,0,0,Low
2,2,19,17,62.09,0,0,Low
1,2,21,115,25.34,1,1,High
2,1,19,21,37.12,0,0,Low
4,3,22,10,43.28,0,0,Low
1,2,10,46,36.56,0,0,Medium
3,3,23,46,30.53,0,0,Medium
3,2,15,11,69.17,0,0,Low
1,3,1,32,45.48,0,0,Low
3,1,15,13,70.6,0,0,Low
3,2,19,43,66.39,0,0,Medium
2,2,7,27,70.5,1,1,Low
1,2,21,61,23.52,1,1,Medium
3,3,1,27,77.27,0,0,Low
4,1,9,101,29.81,0,1,High
2,2,14,116,32.41,0,1,High
3,3,18,31,71.82,0,0,Low
1,2,4,22,43.59,0,0,Low
2,1,11,33,75.17,0,0,Low
4,2,14,92,16.34,0,1,High
4,1,7,20,32.71,0,0,Low
1,3,4,44,62.86,0,0,Medium
4,2,7,15,52.4,0,0,Low
4,1,7,51,44.47,0,0,Medium
1,1,5,32,44.69,0,0,Low
1,3,1,43,40.88,0,0,Medium
1,2,6,90,22.72,0,1,High
1,1,9,80,21.64,0,0,Medium
4,3,8,62,31.26,0,0,Medium
1,3,9,67,23.85,0,0,Medium
4,2,23,53,75.74,0,0,Medium
4,1,4,19,50.14,0,0,Low
3,3,23,17,65.09,0,0,Low
3,3,19,47,31.8,0,0,Medium
3,2,3,28,48.18,0,0,Low
2,3,5,51,45.06,0,0,Medium
3,1,12,113,12.71,0,1,High
4,1,25,106,36.34,0,1,High
2,1,13,52,75.03,0,0,Medium
1,1,23,44,61.59,0,0,Medium
2,1,1,52,56.15,1,1,Medium
3,2,23,40,65.62,0,0,Low
1,2,4,14,65.07,0,0,Low
3,3,19,33,42.57,0,0,Low
3,2,9,119,21.19,0,1,High
1,2,19,39,47.1,0,0,Low
3,3,9,91,29.68,0,1,High
3,2,17,52,70.69,0,0,Medium
2,1,11,58,69.05,0,0,Medium
2,1,23,33,60.81,0,0,Low
4,1,17,48,66.17,0,0,Medium
1,1,7,34,49.52,0,0,Low
4,3,24,69,22.5,0,0,Medium
3,3,23,33,54.07,0,0,Low
2,2,4,49,37.95,0,0,Medium
2,3,16,50,33.84,0,0,Medium
3,2,13,19,56.9,0,0,Low
1,2,17,31,53.91,0,0,Low
2,2,14,92,20.13,0,1,High
2,3,24,111,17.66,1,1,High
3,1,8,104,11.08,0,1,High
4,1,13,17,77.75,0,0,Low
1,3,22,46,57.04,0,0,Medium
4,2,21,80,11.72,0,1,Medium
2,3,13,29,75.69,0,0,Low
2,3,21,98,21.96,0,1,High
1,2,18,26,30.3,0,0,Low
4,1,13,25,65.7,0,0,Low
2,1,20,78,34.56,0,0,Medium
2,1,6,73,18.13,0,1,Medium
1,2,4,45,34.89,1,1,Medium
3,3,24,104,29.64,0,1,High
3,2,8,81,30.62,0,1,High
4,1,24,91,10.74,0,1,High
1,1,13,39,65.02,1,1,Low
3,2,20,99,27.58,0,1,High
4,2,2,25,43.99,0,0,Low
2,1,1,50,56.32,0,0,Medium
4,1,20,93,22.43,0,1,High
2,2,6,119,21.72,0,1,High
4,2,9,117,19.26,1,1,High
1,1,10,45,42.56,0,0,Medium
2,2,1,32,47.34,0,0,Low
2,1,11,48,71.41,0,0,Medium
2,3,19,30,44.97,0,0,Low
1,1,17,59,71.21,0,0,Medium
3,3,25,94,10.05,0,1,High
1,3,24,64,29.89,0,0,Medium
4,3,23,48,64.1,0,0,Medium
2,2,22,28,31.87,0,0,Low
2,3,21,80,27.86,0,0,Medium
1,1,21,79,36.82,0,0,Medium
2,2,13,52,43.27,0,0,Medium
2,1,11,53,43.04,0,0,Medium
4,3,4,59,60.78,0,0,Medium
3,2,12,106,15.62,0,1,High
1,1,3,28,68.85,0,0,Low
4,3,10,59,79.44,0,0,Medium
2,1,19,44,45.22,0,0,Medium
3,2,20,81,27.68,0,1,High
4,2,10,11,77.69,0,0,Low
3,1,4,53,68.87,0,0,Medium
4,2,4,33,55.21,0,0,Low
2,2,16,44,74.56,1,1,Medium
3,3,3,26,56.81,0,0,Low
1,1,23,55,52.88,0,0,Medium
1,2,17,44,58.78,0,0,Medium
1,3,7,16,35.54,0,0,Low
3,3,3,59,77.54,0,0,Medium
3,1,11,13,46.4,0,0,Low
1,1,25,113,11.99,0,1,High
2,1,19,53,37.27,0,0,Medium
4,1,21,77,10.48,0,1,Medium
3,3,23,20,66.89,0,0,Low
1,1,3,11,56.3,0,0,Low
2,2,3,51,41.16,1,1,Medium
3,1,1,19,57.31,0,0,Low
4,1,15,39,35.68,0,0,Low
2,1,14,89,15.29,0,1,High
3,2,7,59,72.86,0,0,Medium
4,3,1,34,48.58,0,0,Low
3,1,1,14,32.3,1,1,Low
4,2,4,32,72.61,0,0,Low
2,2,17,21,30.36,0,0,Low
1,2,17,37,72.84,0,0,Low
3,1,12,82,25.56,0,1,High
2,2,19,47,58.7,0,0,Medium
1,2,13,28,48.75,0,0,Low
1,2,24,106,15.78,0,1,High
2,3,9,112,30.3,0,1,High
3,1,21,99,34.41,0,1,High
1,3,21,110,37.42,0,1,High
3,1,1,32,68.3,0,0,Low
2,1,16,19,67.82,0,0,Low
1,1,3,19,60.67,0,0,Low
1,2,16,41,77.73,0,0,Medium
2,1,24,65,32.94,0,0,Medium
3,2,14,101,18.74,0,1,High
3,1,4,27,35.37,0,0,Low
4,3,20,114,21.51,1,1,High
2,1,1,59,34.44,0,0,Medium
1,2,19,10,57.07,0,0,Low
4,1,12,112,30.93,0,1,High
3,3,13,32,48.48,0,0,Low
1,3,24,65,20.79,0,0,Medium
3,2,12,64,33.04,0,0,Medium
4,1,2,16,71.41,0,0,Low
2,1,13,55,55.69,0,0,Medium
1,2,10,39,36.21,0,0,Low
2,1,5,22,32.57,0,0,Low
1,2,13,28,73.13,0,0,Low
4,1,5,46,66.01,0,0,Medium
2,2,11,25,59.06,0,0,Low
1,3,24,72,36.08,0,0,Medium
4,1,24,82,34.79,0,1,High
4,3,25,81,10.57,0,1,High
2,2,13,57,77.02,0,0,Medium
3,3,13,23,70.61,0,0,Low
2,2,11,56,33.95,0,0,Medium
4,2,24,108,38.76,0,1,High
1,2,16,14,37.91,0,0,Low
4,1,6,69,34.58,0,0,Medium
2,1,10,16,78.99,0,0,Low
1,2,5,11,61.54,0,0,Low
2,3,9,107,16.28,0,1,High
1,3,13,44,77.65,0,0,Medium
2,1,8,65,26.49,0,0,Medium
2,2,1,31,45.59,0,0,Low
3,3,13,19,48.64,0,0,Low
1,3,18,43,76.72,0,0,Medium
2,1,17,54,74.96,0,0,Medium
3,2,14,98,29.95,0,1,High
3,1,4,31,67.52,0,0,Low
1,1,11,49,31.24,0,0,Medium
1,2,3,31,44.89,0,0,Low
1,1,1,43,56.15,0,0,Medium
1,3,24,115,33.65,0,1,High
1,3,19,56,51.72,0,0,Medium
3,3,3,60,66.57,0,0,Medium
1,1,24,63,36.86,0,0,Medium
3,3,11,37,35.79,0,0,Low
2,1,19,15,55.27,0,0,Low
3,3,15,55,65.33,0,0,Medium
3,1,5,45,65.61,1,1,Medium
3,2,18,40,64.4,0,0,Low
3,1,19,47,55.23,0,0,Medium
3,2,20,102,26.52,0,1,High
4,2,8,93,18.02,0,1,High
1,2,14,92,12.94,0,1,High
4,2,18,57,49.63,0,0,Medium
4,1,11,56,79.23,0,0,Medium
3,2,9,67,28.01,1,1,Medium
4,1,10,57,75.89,0,0,Medium
1,1,16,59,44.31,0,0,Medium
3,3,18,23,48.27,0,0,Low
1,2,23,60,78.28,0,0,Medium
1,1,24,87,37.94,1,1,High
4,2,10,48,72.55,1,1,Medium
4,1,21,61,28.31,0,0,Medium
